Date,Year,Month,Temp_High_C,Temp_Avg_C,Temp_Low_C,DewPoint_High_C,DewPoint_Avg_C,DewPoint_Low_C,Humidity_High_pct,Humidity_Avg_pct,Humidity_Low_pct,WindSpeed_High_kmh,WindSpeed_Avg_kmh,WindSpeed_Low_kmh,Pressure_High_hPa,Pressure_Low_hPa,Precip_Total_mm
25/06/2025,2025,6,17.0,11.61,3.11,14.22,7.28,2.22,99.0,77.0,48.0,20.92,2.74,0.0,974.94,970.2,0.76
26/06/2025,2025,6,16.5,8.06,-0.72,6.5,3.28,-1.0,99.0,75.0,37.0,14.81,1.77,0.0,980.02,973.25,0.0
27/06/2025,2025,6,21.0,6.67,-2.89,8.61,3.11,-3.11,99.0,83.0,42.0,8.69,0.16,0.0,981.04,977.31,0.0
28/06/2025,2025,6,21.0,13.17,7.0,12.0,9.56,6.0,97.0,80.0,54.0,7.89,0.32,0.0,980.02,976.3,0.0
29/06/2025,2025,6,17.72,12.28,5.61,12.61,10.39,5.39,99.0,89.0,66.0,6.44,0.16,0.0,979.01,975.28,0.0
30/06/2025,2025,6,15.5,11.56,8.0,13.28,10.83,7.78,99.0,95.0,82.0,7.89,0.32,0.0,976.63,970.88,4.57
01/07/2025,2025,7,15.61,9.89,5.78,9.28,5.22,2.39,99.0,75.0,47.0,24.78,5.15,0.0,971.56,966.81,0.0
02/07/2025,2025,7,15.22,9.72,4.39,7.28,4.5,2.22,86.0,71.0,58.0,31.38,7.72,0.0,969.18,963.43,0.0
03/07/2025,2025,7,15.39,7.67,-0.39,7.0,3.28,-0.61,99.0,75.0,51.0,22.69,3.7,0.0,973.59,967.49,0.0
04/07/2025,2025,7,20.0,6.06,-3.28,8.0,2.39,-3.5,99.0,82.0,38.0,9.66,0.32,0.0,976.3,972.91,0.0
05/07/2025,2025,7,23.5,12.83,0.61,12.78,8.61,0.39,99.0,78.0,47.0,15.45,1.13,0.0,977.99,973.59,0.0
06/07/2025,2025,7,25.0,15.44,7.89,15.39,11.72,7.61,99.0,80.0,45.0,13.04,0.8,0.0,976.63,970.54,1.52
07/07/2025,2025,7,18.39,8.33,0.22,11.0,4.39,0.0,99.0,81.0,42.0,16.9,1.45,0.0,974.6,970.88,0.0
08/07/2025,2025,7,21.78,7.5,-2.28,10.28,2.11,-2.5,99.0,75.0,32.0,9.66,0.32,0.0,972.91,967.15,0.0
09/07/2025,2025,7,23.78,12.83,2.28,13.89,7.22,1.22,95.0,73.0,34.0,16.58,0.8,0.0,968.51,964.11,0.0
10/07/2025,2025,7,17.72,11.11,3.0,14.0,4.83,-0.89,99.0,69.0,36.0,21.89,2.9,0.0,973.93,965.12,0.0
11/07/2025,2025,7,16.5,5.5,-2.22,3.89,0.22,-3.11,96.0,73.0,40.0,16.58,1.77,0.0,978.67,973.59,0.0
12/07/2025,2025,7,18.5,6.78,-2.11,6.61,2.0,-2.28,99.0,76.0,41.0,20.6,1.93,0.0,979.68,975.96,0.0
13/07/2025,2025,7,19.22,6.06,-3.78,9.78,1.5,-4.0,99.0,78.0,38.0,14.81,0.64,0.0,977.99,972.57,0.0
14/07/2025,2025,7,20.0,6.78,-3.28,4.78,0.44,-3.5,99.0,71.0,32.0,16.9,1.61,0.0,972.91,968.85,0.0
15/07/2025,2025,7,20.22,9.72,0.0,5.78,2.56,-1.89,88.0,65.0,37.0,10.14,0.32,0.0,970.88,967.49,0.0
16/07/2025,2025,7,23.39,10.44,0.72,9.0,4.39,0.5,99.0,72.0,32.0,11.91,0.32,0.0,972.91,968.17,0.0
17/07/2025,2025,7,24.22,14.17,1.78,14.0,9.33,0.78,99.0,76.0,42.0,10.46,0.64,0.0,972.23,967.49,0.0
18/07/2025,2025,7,16.89,12.72,8.78,14.72,12.0,8.61,99.0,96.0,76.0,14.32,1.77,0.0,970.2,966.48,14.22
19/07/2025,2025,7,17.22,10.17,3.61,11.22,8.33,3.39,99.0,90.0,65.0,13.36,1.13,0.0,971.56,967.49,0.0
20/07/2025,2025,7,21.5,10.11,0.39,12.61,5.83,0.22,99.0,79.0,41.0,10.46,0.48,0.0,974.26,969.52,0.0
21/07/2025,2025,7,20.61,12.11,4.78,12.61,9.0,4.61,99.0,83.0,56.0,13.04,0.97,0.0,975.28,970.88,0.0
22/07/2025,2025,7,22.5,14.11,7.11,13.78,10.78,6.61,99.0,82.0,54.0,11.91,1.13,0.0,973.93,968.51,0.0
23/07/2025,2025,7,16.28,13.0,5.22,16.11,12.44,4.78,99.0,97.0,88.0,16.25,1.29,0.0,972.57,967.49,12.95
24/07/2025,2025,7,15.72,6.28,-0.72,6.0,2.61,-0.89,99.0,81.0,44.0,17.22,1.61,0.0,976.97,971.56,0.25
25/07/2025,2025,7,20.28,10.39,-3.0,10.0,5.56,-3.22,99.0,75.0,47.0,13.04,1.93,0.0,976.3,971.22,0.0
26/07/2025,2025,7,14.28,12.22,9.89,14.11,11.39,8.11,99.0,95.0,83.0,13.04,1.29,0.0,971.89,964.78,35.56
27/07/2025,2025,7,16.5,10.78,3.61,12.0,8.44,3.39,99.0,87.0,59.0,17.22,1.93,0.0,969.18,965.12,0.25
28/07/2025,2025,7,15.72,6.78,0.0,8.39,4.0,-0.22,99.0,85.0,50.0,23.01,2.41,0.0,971.89,967.49,0.0
29/07/2025,2025,7,17.78,7.94,-1.89,9.78,5.17,-2.11,99.0,85.0,48.0,8.21,0.16,0.0,972.91,968.51,0.0
30/07/2025,2025,7,19.89,13.17,6.89,11.61,7.61,3.61,98.0,72.0,36.0,28.0,2.9,0.0,970.2,964.78,0.0
31/07/2025,2025,7,10.89,8.22,5.78,6.89,6.22,5.5,99.0,87.0,74.0,19.47,2.9,0.0,973.93,969.18,0.0
01/08/2025,2025,8,19.72,11.06,2.89,11.11,8.17,2.72,99.0,85.0,45.0,13.36,0.32,0.0,973.59,967.83,7.11
02/08/2025,2025,8,11.39,6.72,2.28,9.22,6.06,2.11,99.0,96.0,79.0,24.14,1.61,0.0,970.54,962.07,12.7
03/08/2025,2025,8,16.89,10.17,4.11,12.72,8.61,3.89,99.0,91.0,74.0,19.47,4.02,0.0,970.88,962.07,1.02
04/08/2025,2025,8,22.39,11.06,2.72,13.22,8.11,2.5,99.0,85.0,52.0,14.32,0.48,0.0,973.93,969.86,0.0
05/08/2025,2025,8,22.0,10.83,1.78,14.5,7.17,1.61,99.0,82.0,42.0,15.13,1.29,0.0,973.59,970.54,0.0
06/08/2025,2025,8,21.89,10.89,1.89,12.5,7.17,1.72,99.0,82.0,44.0,15.77,0.97,0.0,974.94,971.89,0.0
07/08/2025,2025,8,22.61,12.5,2.11,13.0,7.72,1.89,99.0,76.0,45.0,9.33,0.32,0.0,979.34,973.59,0.0
08/08/2025,2025,8,15.39,12.72,10.72,12.5,10.56,8.0,99.0,87.0,76.0,11.1,1.45,0.0,980.02,976.97,3.56
09/08/2025,2025,8,17.72,12.72,5.39,12.11,10.0,5.22,99.0,85.0,64.0,13.04,1.77,0.0,978.33,974.94,0.0
10/08/2025,2025,8,21.28,11.94,3.0,11.89,8.28,2.78,99.0,81.0,50.0,10.46,0.64,0.0,977.65,973.25,0.0
11/08/2025,2025,8,21.78,11.39,2.61,10.39,6.78,2.39,99.0,77.0,41.0,9.33,0.64,0.0,977.99,974.26,0.0
12/08/2025,2025,8,21.22,10.78,2.22,11.22,6.44,2.0,99.0,79.0,40.0,7.24,0.16,0.0,978.67,974.6,0.0
13/08/2025,2025,8,21.61,10.22,2.72,12.28,5.94,2.5,99.0,79.0,36.0,14.32,0.97,0.0,979.01,974.94,0.0
14/08/2025,2025,8,19.72,9.39,0.72,14.22,7.11,0.5,99.0,88.0,46.0,9.01,0.32,0.0,976.63,971.89,11.68
15/08/2025,2025,8,21.22,9.94,1.28,11.5,6.17,1.11,99.0,82.0,41.0,13.04,0.32,0.0,974.94,970.2,0.0
16/08/2025,2025,8,20.72,9.89,0.22,11.72,5.06,0.0,99.0,77.0,41.0,16.25,1.29,0.0,971.89,967.83,0.0
17/08/2025,2025,8,16.22,6.89,-1.39,8.89,2.22,-1.78,99.0,77.0,39.0,18.67,2.09,0.0,975.28,969.86,0.0
18/08/2025,2025,8,19.39,6.39,-4.0,7.61,-0.67,-4.22,99.0,69.0,24.0,7.89,0.32,0.0,977.99,973.59,0.51
19/08/2025,2025,8,18.78,11.44,5.0,11.11,7.94,4.11,99.0,81.0,54.0,10.46,1.29,0.0,980.02,975.96,20.32
20/08/2025,2025,8,13.22,11.17,9.11,13.0,10.56,7.5,99.0,97.0,84.0,13.04,0.64,0.0,978.67,974.94,19.81
21/08/2025,2025,8,21.39,14.44,10.78,16.22,13.06,10.61,99.0,92.0,67.0,11.59,0.8,0.0,977.99,973.25,11.43
22/08/2025,2025,8,21.39,12.56,5.11,14.89,10.39,4.89,99.0,89.0,55.0,14.0,0.8,0.0,976.3,971.89,0.0
23/08/2025,2025,8,19.89,10.56,0.28,12.89,6.89,0.11,99.0,81.0,49.0,16.9,1.77,0.0,974.6,970.88,0.0
24/08/2025,2025,8,23.0,11.39,2.61,12.78,6.89,2.39,99.0,78.0,42.0,14.0,0.97,0.0,974.94,970.88,0.0
25/08/2025,2025,8,22.0,10.67,0.5,10.72,5.33,0.28,99.0,75.0,35.0,14.32,0.97,0.0,973.59,968.85,0.0
26/08/2025,2025,8,24.28,14.0,3.89,15.39,10.39,3.72,99.0,81.0,54.0,10.46,0.64,0.0,972.91,967.49,0.0
27/08/2025,2025,8,27.78,17.67,10.39,15.78,12.56,9.5,99.0,75.0,40.0,18.67,1.61,0.0,968.51,961.73,0.0
28/08/2025,2025,8,20.22,12.72,3.0,10.28,5.89,2.61,98.0,67.0,35.0,21.24,2.74,0.0,969.52,964.11,0.0
29/08/2025,2025,8,20.61,9.5,1.11,8.11,3.0,0.78,99.0,70.0,32.0,21.24,1.93,0.0,970.88,966.48,0.0
30/08/2025,2025,8,16.0,9.89,2.5,4.61,1.94,-1.28,92.0,60.0,33.0,33.15,5.31,0.0,978.33,966.48,0.0
31/08/2025,2025,8,21.22,9.28,-2.28,6.0,2.72,-2.5,99.0,69.0,29.0,12.23,0.32,0.0,979.68,975.28,0.0
01/09/2025,2025,9,20.39,12.28,8.22,12.5,9.39,5.0,99.0,84.0,46.0,9.66,0.16,0.0,977.65,973.59,0.25
02/09/2025,2025,9,22.5,12.83,4.22,12.61,8.5,4.0,99.0,78.0,43.0,10.46,0.16,0.0,976.97,972.91,0.0
03/09/2025,2025,9,24.22,13.0,4.28,14.39,7.56,4.0,99.0,75.0,35.0,10.46,0.32,0.0,977.65,972.91,0.0
04/09/2025,2025,9,25.39,14.44,3.89,14.0,8.72,3.11,99.0,73.0,33.0,13.68,0.16,0.0,977.31,971.89,0.0
05/09/2025,2025,9,25.72,17.11,6.89,15.11,9.56,5.89,94.0,64.0,32.0,13.68,0.32,0.0,980.36,973.93,0.0
06/09/2025,2025,9,24.22,16.28,9.89,12.5,10.33,8.28,92.0,70.0,41.0,13.04,0.8,0.0,982.39,978.67,0.0
07/09/2025,2025,9,24.22,15.61,5.61,11.5,9.0,5.22,98.0,68.0,39.0,13.68,0.64,0.0,982.39,976.3,0.0
08/09/2025,2025,9,26.61,16.61,9.89,12.78,10.44,7.72,94.0,70.0,39.0,11.1,0.48,0.0,979.01,973.93,0.0
09/09/2025,2025,9,27.0,17.06,7.61,15.11,11.61,7.22,98.0,73.0,43.0,13.04,0.97,0.0,976.3,967.15,0.0
10/09/2025,2025,9,22.28,16.56,11.89,18.22,14.33,10.61,99.0,87.0,67.0,21.57,0.8,0.0,968.51,961.73,9.91
11/09/2025,2025,9,17.22,12.0,6.61,11.0,7.06,5.72,95.0,73.0,50.0,23.34,5.79,0.0,974.26,965.8,0.0
12/09/2025,2025,9,22.61,11.94,1.5,10.11,6.83,1.28,99.0,75.0,40.0,10.78,0.32,0.0,978.33,972.57,0.0
13/09/2025,2025,9,23.22,14.11,5.61,13.89,10.11,5.28,99.0,80.0,48.0,9.33,0.16,0.0,980.02,975.96,0.0
14/09/2025,2025,9,24.78,15.11,7.78,13.61,9.94,7.61,99.0,75.0,39.0,10.14,0.32,0.0,980.36,975.62,0.0
18/09/2025,2025,9,31.78,19.67,9.22,16.5,10.39,7.22,99.0,63.0,23.0,14.81,0.97,0.0,976.63,973.25,0.0
19/09/2025,2025,9,32.11,20.5,15.0,18.61,16.06,13.28,99.0,81.0,32.0,19.47,1.77,0.0,975.96,968.51,37.85
20/09/2025,2025,9,21.28,15.78,11.0,17.11,14.5,10.78,99.0,93.0,66.0,15.45,1.29,0.0,970.88,966.81,28.96
21/09/2025,2025,9,24.0,15.0,7.61,16.61,10.72,7.39,99.0,80.0,42.0,15.77,1.29,0.0,972.57,969.18,0.0
22/09/2025,2025,9,23.39,14.33,5.5,13.28,8.17,5.28,99.0,72.0,36.0,17.22,1.93,0.0,974.94,970.54,0.0
23/09/2025,2025,9,20.5,13.56,7.22,8.72,6.0,1.89,95.0,64.0,32.0,20.6,2.74,0.0,976.63,972.91,0.0
24/09/2025,2025,9,23.11,12.5,2.61,11.11,6.0,2.39,99.0,71.0,31.0,20.12,1.29,0.0,976.3,971.56,0.0
25/09/2025,2025,9,24.22,13.17,3.22,10.5,6.44,3.0,99.0,70.0,30.0,17.7,1.45,0.0,974.6,970.2,0.0
26/09/2025,2025,9,29.0,15.56,3.28,11.11,5.72,1.28,99.0,63.0,19.0,11.91,0.32,0.0,975.28,971.22,0.0
27/09/2025,2025,9,30.0,19.28,9.28,15.5,10.5,6.28,95.0,62.0,28.0,13.68,0.64,0.0,975.28,969.52,0.0
28/09/2025,2025,9,31.5,20.39,11.78,15.0,11.94,8.89,94.0,62.0,28.0,16.25,1.13,0.0,973.25,968.51,0.0
29/09/2025,2025,9,31.89,19.67,9.61,15.0,7.5,2.28,92.0,54.0,16.0,20.12,0.97,0.0,971.89,967.83,0.0
30/09/2025,2025,9,32.89,21.39,9.22,16.72,12.28,5.5,97.0,62.0,23.0,15.13,0.97,0.0,970.88,965.46,0.0
01/10/2025,2025,10,31.5,21.17,11.0,16.78,13.56,7.5,93.0,65.0,34.0,18.02,1.29,0.0,967.49,963.77,0.0
02/10/2025,2025,10,28.39,16.61,5.11,11.39,4.67,1.5,98.0,54.0,21.0,17.7,1.93,0.0,970.2,965.46,0.0
03/10/2025,2025,10,25.0,15.06,2.89,5.39,2.22,-0.61,92.0,48.0,20.0,21.24,2.25,0.0,974.94,969.52,0.0
04/10/2025,2025,10,28.72,17.44,3.89,12.78,6.94,2.22,92.0,55.0,27.0,9.66,0.32,0.0,977.31,972.91,0.0
05/10/2025,2025,10,31.0,18.78,7.61,15.0,11.11,7.28,99.0,66.0,30.0,11.59,0.32,0.0,978.67,973.25,0.0
06/10/2025,2025,10,33.28,20.67,9.89,14.78,9.5,6.39,92.0,54.0,22.0,15.77,0.97,0.0,975.28,969.86,0.0
07/10/2025,2025,10,35.11,21.94,9.78,13.22,8.83,5.72,84.0,49.0,17.0,14.81,0.64,0.0,972.91,968.17,0.0
09/10/2025,2025,10,34.72,23.33,15.89,16.5,12.94,9.39,93.0,57.0,23.0,15.77,1.29,0.0,973.25,968.51,0.0
10/10/2025,2025,10,35.39,25.0,14.61,18.5,15.33,10.11,78.0,57.0,35.0,13.68,0.64,0.0,973.59,968.51,0.0
11/10/2025,2025,10,34.72,25.39,17.28,22.89,17.06,14.28,86.0,62.0,37.0,21.89,1.13,0.0,971.89,967.49,0.0
12/10/2025,2025,10,33.5,23.06,14.78,17.61,13.89,8.78,91.0,60.0,23.0,15.13,0.0,0.0,971.22,966.48,0.0
14/10/2025,2025,10,31.39,20.22,9.22,18.11,12.0,4.78,99.0,63.0,33.0,17.7,1.29,0.0,974.6,970.54,0.0
15/10/2025,2025,10,32.0,22.44,11.22,18.39,14.72,5.5,97.0,66.0,36.0,11.91,0.48,0.0,976.3,970.88,0.0
19/10/2025,2025,10,33.61,24.11,15.28,17.72,15.61,13.0,91.0,63.0,33.0,11.1,0.8,0.0,970.54,965.46,0.0
20/10/2025,2025,10,35.72,25.39,17.22,18.11,16.22,13.72,93.0,61.0,32.0,14.0,0.8,0.0,971.22,965.46,0.0
21/10/2025,2025,10,37.0,26.89,16.61,19.0,16.22,13.5,93.0,57.0,26.0,9.01,0.48,0.0,969.18,964.11,0.0
23/10/2025,2025,10,36.0,26.06,16.78,17.72,14.56,11.28,73.0,52.0,28.0,11.59,0.97,0.0,968.17,963.09,0.0
24/10/2025,2025,10,33.11,23.17,14.11,18.61,10.39,2.78,95.0,51.0,19.0,21.24,2.41,0.0,969.18,965.8,0.0
25/10/2025,2025,10,33.5,21.89,7.0,17.28,9.61,1.78,78.0,50.0,22.0,11.91,0.48,0.0,970.88,966.14,0.0
26/10/2025,2025,10,34.39,23.33,16.22,24.39,17.89,12.78,97.0,74.0,37.0,19.47,1.13,0.0,967.83,959.7,0.0
27/10/2025,2025,10,34.61,25.06,14.39,17.5,11.72,5.72,97.0,50.0,21.0,32.03,4.18,0.0,966.48,959.36,0.0
28/10/2025,2025,10,20.11,16.22,13.61,18.11,15.0,11.61,99.0,93.0,60.0,11.91,1.45,0.0,969.18,964.78,0.0
29/10/2025,2025,10,27.89,18.83,12.78,17.61,13.39,8.89,99.0,75.0,32.0,18.02,0.97,0.0,969.52,965.8,0.0
30/10/2025,2025,10,29.89,20.83,12.78,19.11,14.56,11.0,99.0,72.0,34.0,14.32,1.13,0.0,971.56,967.15,0.0
31/10/2025,2025,10,32.22,22.67,12.0,21.39,17.5,11.72,99.0,76.0,43.0,12.23,0.8,0.0,972.57,967.83,0.0
01/11/2025,2025,11,33.28,23.61,18.72,21.0,18.67,17.61,95.0,76.0,45.0,23.82,2.74,0.0,971.89,963.09,0.0
02/11/2025,2025,11,36.11,26.0,17.72,21.78,17.67,12.39,95.0,65.0,25.0,17.22,1.77,0.0,967.49,962.07,0.0
03/11/2025,2025,11,34.78,26.94,18.0,23.0,20.17,17.61,99.0,69.0,45.0,27.68,2.74,0.0,966.81,960.04,0.0
04/11/2025,2025,11,25.78,18.5,10.28,17.89,13.06,7.72,99.0,76.0,34.0,19.47,2.57,0.0,969.52,964.78,0.0
05/11/2025,2025,11,27.5,17.11,6.78,11.39,6.67,2.0,99.0,61.0,20.0,22.37,1.93,0.0,970.2,967.15,0.0
06/11/2025,2025,11,31.72,20.94,8.5,15.89,11.22,6.78,99.0,61.0,23.0,10.14,0.97,0.0,971.56,967.15,0.0
07/11/2025,2025,11,32.22,23.33,14.78,16.5,14.67,13.61,93.0,62.0,34.0,14.81,1.29,0.0,971.22,965.46,0.0
08/11/2025,2025,11,33.72,23.56,18.11,20.39,17.44,15.28,99.0,72.0,41.0,31.38,1.93,0.0,968.17,961.06,0.0
09/11/2025,2025,11,23.22,18.83,11.89,18.72,13.83,9.39,97.0,75.0,47.0,16.9,1.45,0.0,967.83,963.77,0.0
10/11/2025,2025,11,27.28,17.28,7.0,15.22,7.5,1.78,99.0,62.0,20.0,24.14,1.77,0.0,969.18,965.46,0.0
11/11/2025,2025,11,28.72,19.17,8.72,16.0,8.89,2.89,99.0,60.0,20.0,20.92,2.41,0.0,969.52,965.46,0.0
12/11/2025,2025,11,28.89,18.22,7.61,11.0,1.78,-5.72,88.0,42.0,11.0,18.02,1.45,0.0,971.56,966.48,0.0
13/11/2025,2025,11,32.0,22.0,10.78,16.72,12.11,9.61,94.0,58.0,26.0,15.77,1.29,0.0,972.23,964.78,0.0
14/11/2025,2025,11,30.61,21.67,17.0,20.0,18.11,16.5,99.0,82.0,46.0,18.67,2.41,0.0,967.49,960.72,0.0
16/11/2025,2025,11,28.22,22.61,19.28,21.89,20.11,18.89,99.0,87.0,62.0,14.81,2.09,0.0,965.12,960.38,0.0
17/11/2025,2025,11,29.61,22.61,13.5,19.11,11.11,6.28,99.0,55.0,25.0,29.13,3.86,0.0,962.75,958.69,0.0
18/11/2025,2025,11,31.0,20.39,7.0,16.5,8.78,5.22,95.0,54.0,24.0,17.22,0.97,0.0,966.48,961.4,0.0
19/11/2025,2025,11,34.28,24.33,14.78,17.0,15.11,12.39,97.0,61.0,29.0,11.91,1.13,0.0,968.17,963.43,0.0
21/11/2025,2025,11,34.78,25.33,16.61,20.28,17.94,15.61,99.0,68.0,34.0,13.68,1.45,0.0,969.86,965.46,0.0
22/11/2025,2025,11,32.61,23.83,19.72,22.78,18.89,17.61,98.0,76.0,44.0,12.55,1.77,0.0,971.56,964.78,0.0
23/11/2025,2025,11,34.89,26.22,17.72,22.5,19.78,16.89,99.0,71.0,40.0,17.22,1.61,0.0,967.49,960.72,0.0
24/11/2025,2025,11,38.61,28.28,19.39,23.89,19.61,15.11,99.0,65.0,27.0,18.67,1.77,0.0,962.41,956.99,0.0
26/11/2025,2025,11,35.11,26.06,19.89,22.78,21.0,19.61,99.0,77.0,45.0,28.0,1.77,0.0,963.43,957.67,0.0
27/11/2025,2025,11,36.72,26.78,17.39,23.39,17.61,8.78,99.0,63.0,27.0,23.01,2.57,0.0,964.11,959.36,0.0
28/11/2025,2025,11,36.5,24.56,12.61,16.28,11.0,5.78,96.0,52.0,16.0,21.57,1.61,0.0,965.12,961.06,0.0
30/11/2025,2025,11,33.22,24.22,12.39,18.72,12.11,2.89,99.0,55.0,16.0,30.9,3.22,0.0,964.44,959.7,0.0
01/12/2025,2025,12,30.22,20.22,10.0,11.28,6.39,2.22,86.0,47.0,19.0,24.78,2.9,0.0,965.12,959.7,0.0
02/12/2025,2025,12,25.0,16.83,8.78,8.22,4.56,1.39,74.0,48.0,22.0,29.93,5.31,0.0,971.22,961.4,0.0
03/12/2025,2025,12,31.5,19.89,6.22,14.0,8.83,1.61,88.0,53.0,27.0,11.1,0.48,0.0,974.6,969.52,0.0
05/12/2025,2025,12,34.22,24.5,15.78,16.22,13.11,10.11,87.0,54.0,24.0,9.01,0.64,0.0,974.26,968.51,0.0
06/12/2025,2025,12,36.39,26.72,17.61,17.78,14.72,12.72,85.0,52.0,26.0,13.68,0.97,0.0,970.2,964.44,0.0
07/12/2025,2025,12,37.11,26.22,17.5,19.78,16.11,14.0,98.0,58.0,28.0,15.77,1.45,0.0,968.51,961.73,3.81
08/12/2025,2025,12,32.39,24.39,16.39,20.28,18.33,16.22,99.0,72.0,43.0,13.04,0.97,0.0,968.85,964.78,1.02
09/12/2025,2025,12,35.78,26.44,18.39,21.89,18.94,17.22,95.0,67.0,38.0,12.23,0.8,0.0,971.22,966.48,0.0
10/12/2025,2025,12,35.11,27.11,20.61,20.11,18.5,15.39,93.0,63.0,32.0,10.14,1.29,0.0,973.59,967.49,0.0
11/12/2025,2025,12,33.72,25.17,19.39,18.89,17.33,15.72,88.0,64.0,37.0,14.32,1.29,0.0,972.57,967.49,0.0
12/12/2025,2025,12,29.89,22.44,17.78,17.61,16.28,14.39,91.0,70.0,44.0,11.1,0.48,0.0,970.54,965.46,0.0
13/12/2025,2025,12,33.78,25.17,15.89,19.61,16.89,14.39,99.0,64.0,34.0,13.04,0.64,0.0,968.51,961.73,0.0
14/12/2025,2025,12,35.28,26.33,19.11,20.72,17.78,14.39,90.0,62.0,34.0,16.9,2.25,0.0,965.46,961.4,0.0
15/12/2025,2025,12,37.78,28.39,17.22,22.72,17.33,13.0,88.0,57.0,25.0,14.81,1.13,0.0,968.85,962.41,0.0
16/12/2025,2025,12,31.39,23.83,19.22,21.39,18.33,14.39,90.0,72.0,52.0,13.04,1.77,0.0,975.62,967.49,0.0
17/12/2025,2025,12,33.11,23.83,18.5,18.61,16.06,14.11,85.0,64.0,41.0,11.59,1.45,0.0,976.97,972.23,0.0
18/12/2025,2025,12,34.28,24.56,14.22,16.39,14.78,13.0,98.0,59.0,28.0,10.78,0.8,0.0,975.28,969.18,0.0
19/12/2025,2025,12,37.89,27.44,14.78,18.11,15.67,13.0,95.0,53.0,26.0,13.04,0.8,0.0,971.22,964.11,0.0
20/12/2025,2025,12,38.89,29.44,20.39,21.72,16.56,12.61,90.0,50.0,23.0,13.68,1.13,0.0,967.49,962.07,0.0
21/12/2025,2025,12,39.39,29.11,20.61,20.11,17.06,13.78,82.0,52.0,27.0,14.32,1.29,0.0,967.49,960.72,0.0
22/12/2025,2025,12,37.61,29.06,22.39,21.89,20.5,17.39,89.0,63.0,33.0,21.57,2.9,0.0,965.8,961.4,0.0
23/12/2025,2025,12,29.39,23.89,20.72,24.11,22.11,20.5,99.0,90.0,69.0,10.46,0.48,0.0,967.49,963.43,27.43
24/12/2025,2025,12,34.39,25.33,20.89,24.11,21.78,19.28,99.0,82.0,48.0,14.81,0.64,0.0,967.15,962.07,0.25
25/12/2025,2025,12,35.61,26.22,17.61,22.89,16.06,5.28,99.0,62.0,16.0,22.37,1.77,0.0,964.78,959.7,0.0
26/12/2025,2025,12,34.72,25.78,17.5,21.61,15.5,3.39,99.0,62.0,15.0,20.92,2.41,0.0,965.8,960.38,0.0
27/12/2025,2025,12,30.39,22.28,16.0,18.22,15.78,13.28,86.0,68.0,43.0,11.91,2.09,0.0,967.83,964.11,0.0
28/12/2025,2025,12,31.78,22.61,15.0,20.0,15.5,12.28,92.0,67.0,37.0,11.91,1.29,0.0,971.56,966.48,0.0
29/12/2025,2025,12,32.22,22.83,14.11,12.78,10.33,3.78,76.0,50.0,18.0,12.23,1.13,0.0,972.23,966.48,0.0
30/12/2025,2025,12,34.78,23.44,12.22,16.61,12.39,8.78,89.0,55.0,22.0,18.67,1.45,0.0,969.18,962.41,0.0
31/12/2025,2025,12,35.22,24.44,17.11,20.39,16.78,12.78,86.0,65.0,27.0,20.6,1.61,0.0,965.8,960.38,0.25
01/01/2026,2026,1,33.28,25.33,15.39,18.5,15.72,13.39,96.0,59.0,32.0,11.1,0.8,0.0,967.49,962.75,0.0
02/01/2026,2026,1,32.22,24.67,18.89,19.22,17.83,16.39,88.0,68.0,42.0,14.0,1.77,0.0,970.54,965.8,0.0
03/01/2026,2026,1,33.5,24.61,18.78,20.89,18.22,16.39,89.0,70.0,41.0,13.68,0.97,0.0,970.88,965.8,0.0
04/01/2026,2026,1,31.72,23.61,19.22,21.28,18.94,16.61,96.0,77.0,46.0,23.01,0.64,0.0,969.86,964.11,0.0
05/01/2026,2026,1,33.5,22.22,17.11,21.5,18.22,15.78,99.0,80.0,47.0,14.32,1.13,0.0,970.88,962.75,4.06
06/01/2026,2026,1,34.11,24.94,15.5,19.61,16.94,13.0,99.0,67.0,30.0,13.04,1.13,0.0,972.23,966.48,0.0
07/01/2026,2026,1,33.61,24.94,16.0,18.78,16.72,15.39,99.0,65.0,36.0,13.68,1.45,0.0,973.59,969.86,0.0
08/01/2026,2026,1,33.22,24.17,12.89,18.39,16.0,12.61,99.0,65.0,36.0,14.32,1.77,0.0,973.93,969.18,0.0
09/01/2026,2026,1,32.72,24.56,16.0,18.22,16.61,15.28,97.0,64.0,39.0,15.45,1.93,0.0,971.89,967.15,0.0
10/01/2026,2026,1,35.28,26.39,15.28,21.22,18.28,15.0,99.0,65.0,36.0,15.77,1.77,0.0,969.18,963.77,0.0
11/01/2026,2026,1,36.28,28.06,19.78,22.5,20.17,16.5,97.0,66.0,34.0,16.25,1.77,0.0,967.49,962.75,0.0
12/01/2026,2026,1,31.89,25.28,21.22,20.89,19.28,18.22,84.0,70.0,50.0,15.13,3.38,0.0,967.49,964.11,0.0
13/01/2026,2026,1,36.28,27.44,21.61,21.78,19.17,15.39,83.0,64.0,32.0,12.23,1.45,0.0,964.78,960.72,0.0
14/01/2026,2026,1,37.0,27.94,18.61,19.72,17.83,15.5,94.0,58.0,29.0,12.55,1.45,0.0,965.12,961.06,0.0
15/01/2026,2026,1,35.22,27.22,17.89,20.11,17.94,15.72,89.0,60.0,35.0,13.68,1.29,0.0,964.78,958.69,0.0
